"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2026","11650","서초구","10200","양재동","1","대지","0344","0003","현대힐빌리지","20260624","95000","54.18","37.000000","2","","","2008","연립다세대","중개거래","서울 강남구, 서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1688","0006","서초메이플라워맴버스빌","20260624","35300","40.158","55.821000","12","","","2004","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1623","0003","피앤디 솔로빌","20260623","12000","15.76","23.990000","3","","","2005","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10300","우면동","","","","","","20260620","290000","140.27","332.000000","","","","1981","단독다가구","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","124895","64.303","97.068200","3","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","89769","42.147","65.867000","18","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","82520","42.147","65.867000","3","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","82520","42.147","65.867000","6","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","89769","42.387","65.968900","19","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","83078","42.387","65.968900","4","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","89769","42.387","65.901400","17","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","89769","42.387","65.968900","16","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","86423","42.387","65.968900","10","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","83078","42.387","65.968900","7","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","87538","42.387","65.968900","13","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","105380","50.15","77.735400","10","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","108726","50.15","77.735400","19","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","106496","50.15","77.735400","13","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","105380","50.15","77.735400","13","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","100362","50.15","77.735500","4","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","103708","50.15","77.735400","13","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","104265","50.15","77.735400","10","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","108726","50.15","77.735400","16","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","98132","50.15","77.735400","4","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","98132","50.15","77.735400","7","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","106496","50.15","77.735400","16","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","100362","50.15","77.735400","7","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","101477","50.15","77.735400","7","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","102593","50.15","77.735400","10","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","104265","50.258","77.781400","9","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","100362","50.258","77.781400","6","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","105380","50.258","77.781400","12","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","108726","50.258","77.781400","18","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","105380","50.258","77.781400","15","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","107053","50.39","77.769900","17","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","109283","50.39","77.769900","17","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","107053","50.39","77.837400","18","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","109283","50.39","77.837400","18","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","110399","50.39","77.837400","18","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","103708","50.39","77.837400","12","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","105938","50.39","77.837400","12","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","107053","50.39","77.837400","12","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","101477","50.39","77.837400","3","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","105938","50.39","77.769900","14","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","107053","50.39","77.769900","14","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","103708","50.39","77.837400","15","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","105938","50.39","77.837400","15","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","107053","50.39","77.837400","15","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","105938","50.39","77.837400","9","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","103708","50.39","77.769900","14","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","98690","50.39","77.769900","5","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","98690","50.39","77.837400","3","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","100362","50.39","77.769900","5","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","101477","50.39","77.769900","5","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","98690","50.39","77.837400","6","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","100362","50.39","77.837400","6","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","102593","50.39","77.769900","8","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","104823","50.39","77.769900","8","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","105938","50.39","77.769900","8","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","102593","50.39","77.837400","9","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","104823","50.39","77.837400","9","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","100362","50.39","77.837400","3","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","102593","50.39","77.769900","11","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","104823","50.39","77.769900","11","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","105938","50.39","77.769900","11","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","104823","50.499","77.815500","8","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","100920","50.499","77.883300","7","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","104823","50.499","77.815500","11","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","109283","50.499","77.815500","17","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","104823","50.499","77.883300","10","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","105938","50.499","77.815500","14","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","100920","50.499","77.883300","4","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","100920","50.499","77.815500","5","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","105938","50.499","77.883300","13","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","124338","64.005","97.019900","7","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","128241","64.005","97.019900","13","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","129356","64.005","97.019900","16","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","124338","64.005","97.019900","4","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","126568","64.005","97.019900","10","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","124338","64.029","97.589100","7","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","128241","64.029","97.589100","13","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","124338","64.029","97.589100","4","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","129356","64.029","97.589100","16","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","126568","64.029","97.589100","10","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","128798","64.246","97.061800","12","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","128798","64.246","97.061800","14","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","127126","64.246","97.061800","9","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","124895","64.246","97.061800","5","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","124895","64.246","97.061800","6","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","127126","64.246","97.061800","8","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","124895","64.246","97.061800","3","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","127126","64.246","97.061800","11","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","129913","64.246","97.061800","17","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","128798","64.303","97.068200","12","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","129913","64.303","97.068200","18","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","156119","73.616","110.851600","3","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","159465","73.616","110.851600","9","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","161137","73.616","110.851600","12","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","162810","73.616","110.851600","18","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","156119","73.616","110.851600","6","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","160580","73.555","110.969300","13","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","159465","73.555","110.990100","8","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","160580","73.555","110.990100","14","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","156119","73.555","110.969300","4","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","156119","73.555","110.990100","5","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","156119","73.555","110.969300","7","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","162252","73.555","110.990100","17","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","159465","73.555","110.969300","10","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","147198","73.481","110.621200","6","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","151659","73.481","110.621200","15","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","149986","73.481","110.621200","9","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","147198","73.481","110.621200","3","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","146641","73.228","110.648200","5","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","149428","73.228","110.648200","8","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","149428","73.228","110.648200","11","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","152774","73.228","110.648200","17","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","151101","73.228","110.648200","14","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","146641","73.206","111.456100","4","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","151101","73.206","111.456100","13","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","146641","73.206","111.456100","7","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","149428","73.206","111.456100","10","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","129913","64.313","97.639600","17","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","124895","64.313","97.639600","5","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","128798","64.313","97.639600","14","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","127126","64.313","97.639600","8","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","127126","64.313","97.639600","11","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","128798","64.303","97.068200","15","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1362","0027","LENID","20260619","127126","64.303","97.068200","9","","","2025","오피스텔","직거래",""
"2026","11650","서초구","10800","서초동","1","대지","1699","0002","엘루크 반포","20260618","70000","33.12","45.376400","9","","","2023","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0920","0025","동아타운","20260618","75300","48.4","21.000000","1","","","2000","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1308","0016","한서그린빌리지오피스텔","20260617","27500","33.43","47.970000","6","","","1990","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10300","우면동","1","대지","0067","0000","한라","20260616","145000","59.98","0.000000","5","","","1994","아파트","직거래",""
"2026","11650","서초구","10200","양재동","1","대지","0352","0009","브라운카운티서초","20260616","68000","29.72","20.000000","3","","","2023","연립다세대","중개거래","서울 강동구, 서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0816","0003","방배트리플","20260615","143000","82.05","0.000000","3","","","2003","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0923","0006","방배아크로타워","20260615","85000","60.12","0.000000","4","","","2007","아파트","중개거래","대전 동구"
"2026","11650","서초구","10200","양재동","1","대지","0110","0003","영동아트빌라","20260615","37000","49.68","44.000000","-1","","","1987","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","1343","0000","디에이치반포라클라스","20260615","575000","132.987","0.000000","5","","","2021","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1344","0013","서초트라팰리스","20260612","97000","81.27","108.610000","4","","","2005","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1355","0003","서초월드오피스텔","20260611","17963","51.4","69.930000","9","","","1993","오피스텔","직거래",""
"2026","11650","서초구","10100","방배동","1","대지","2525","0000","방배우성","20260611","263000","117.19","0.000000","6","","","1991","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1588","0008","(1588-8)","20260611","13900","23.76","36.410000","7","","","1991","오피스텔","중개거래","서울 도봉구, 서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0320","0001","신동아","20260611","130000","161.21","72.000000","2","","","1995","연립다세대","직거래",""
"2026","11650","서초구","10200","양재동","1","대지","0249","0008","양재빌리지","20260610","123000","81.42","44.000000","3","","","1992","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1685","0000","삼풍아파트","20260609","425000","130.23","0.000000","7","","","1988","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","3284","0000","엘루크방배서리풀","20260608","121000","48.16","0.000000","11","","","2024","아파트","직거래",""
"2026","11650","서초구","10100","방배동","1","대지","0725","0000","방배신삼호","20260608","380000","185.46","0.000000","1","","","1983","아파트","직거래",""
"2026","11650","서초구","10200","양재동","1","대지","0258","0004","한성하우징","20260607","52000","33.19","18.000000","2","","","2002","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0883","0013","다솜","20260606","52000","28.31","17.000000","4","","","2021","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1328","0007","대우도씨에빛","20260605","32800","40.07","53.920000","6","","","2003","오피스텔","중개거래","서울 강남구, 서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0078","0011","골드넷멤버스빌리지","20260605","85000","69.96","0.000000","6","","","2004","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0797","0022","방배5차상지리츠빌","20260605","230000","138.19","0.000000","1","","","2004","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1593","0007","서초이오빌","20260605","40500","43.2","0.000000","14","","","2003","아파트","중개거래","서울 서초구"
"2026","11650","서초구","11100","신원동","1","대지","0619","0000","서초포레스타6단지","20260605","170000","59.93","0.000000","7","","","2015","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1487","0140","OakVill","20260605","88500","74.68","42.000000","4","","","2002","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1303","0016","강남역 I'PARK","20260605","32000","29.85","29.850000","6","","","2013","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1588","0008","(1588-8)","20260604","14000","23.76","36.410000","8","","","1991","오피스텔","중개거래","서울 도봉구, 서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","1342","0000","반포써밋","20260604","307000","59.92","0.000000","11","","","2018","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0797","0030","방배3차e-편한세상","20260604","370000","198.531","0.000000","4","","","2006","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0275","0004","트윈타워","20260604","13500","28.61","28.610000","4","","","1991","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0754","0001","롯데캐슬헤론","20260604","40000","42.97","65.539000","3","","","2006","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10300","우면동","1","대지","0059","0000","동고","20260603","158000","84.96","0.000000","1","","","1995","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1498","0005","마제스타시티(힐스테이트서리풀101,102동)","20260603","195000","59.97","0.000000","13","","","2017","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","1019","0003","방배블레스밸리","20260603","199000","128.4","0.000000","5","","","2003","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0042","0013","대우아이빌","20260603","66500","35.38","0.000000","9","","","2001","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1309","0001","서초동오피스텔","20260603","21800","32.69","43.340000","11","","","2004","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10300","우면동","1","대지","0717","0000","서초네이처힐3단지","20260603","198000","84.84","0.000000","13","","","2013","아파트","중개거래","서울 강남구, 서울 서초구"
"2026","11650","서초구","11100","신원동","1","대지","0611","0000","서초포레지움","20260602","27500","27.34","39.990000","5","","","2018","오피스텔","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1681","0008","서초롯데캐슬프레지던트","20260602","335000","149.45","0.000000","22","","","2014","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1685","0003","아크로비스타","20260602","295000","138.96","0.000000","22","","","2004","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1685","0003","아크로비스타","20260601","380000","205.07","0.000000","16","","","2004","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0159","0000","아크로리버뷰신반포","20260601","500000","84.82","0.000000","28","","","2018","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0099","0001","엘리제빌","20260601","291000","201.81","0.000000","4","","","2007","아파트","중개거래","서울 송파구"
"2026","11650","서초구","10800","서초동","1","대지","1593","0007","서초이오빌","20260601","33500","36.66","0.000000","17","","","2003","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0008","0024","크레신타워-Ⅰ","20260601","26200","31.4","42.040000","14","","","2004","오피스텔","중개거래","서울 강남구, 서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0878","0017","(878-17)","20260531","64000","31.285","20.000000","1","","","2018","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10300","우면동","1","대지","0788","0000","엘에이치서초4단지","20260530","143000","51.89","0.000000","1","","","2013","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1638","0002","아이리스서초","20260530","42500","28.23","16.000000","7","","","2018","연립다세대","중개거래","서울 강남구, 서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1445","0001","해링턴 타워 서초","20260530","21000","18.645","26.137100","15","","","2023","오피스텔","중개거래","경기 김포시, 서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","0020","0043","반포자이","20260530","470000","84.982","0.000000","22","","","2009","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1362","0000","두산위브(1362)","20260530","130000","78.63","0.000000","14","","","2005","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1311","0010","서초푸르지오써밋","20260530","290000","59.92","0.000000","13","","","2017","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10300","우면동","1","대지","0764","0000","우솔마을서초리슈빌S아파트","20260530","34000","30.89","0.000000","4","","","2014","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0071","0017","중앙하이츠","20260530","270000","75.44","0.000000","3","","","1998","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10200","양재동","1","대지","0154","0002","우성","20260529","195000","73.15","0.000000","11","","","1991","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","1015","0000","임광","20260529","279000","136.38","0.000000","8","","","1985","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10700","반포동","1","대지","1343","0000","디에이치반포라클라스","20260529","350000","59.989","0.000000","23","","","2021","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0157","0000","동아","20260529","340000","84.91","0.000000","10","","","2002","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1301","0006","래미안서초스위트","20260529","265000","59.995","0.000000","17","","20260623","2009","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10600","잠원동","1","대지","0065","0032","신반포7","20260529","340000","107.55","0.000000","1","","","1980","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10800","서초동","1","대지","1685","0003","아크로비스타","20260529","380000","220.55","0.000000","6","","","2004","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0939","0017","(939-17)","20260529","60000","31.04","18.000000","2","","20260617","2001","연립다세대","중개거래","서울 서초구"
"2026","11650","서초구","10100","방배동","1","대지","0816","0001","한신트리플","20260529","41700","39.31","0.000000","9","","","2004","아파트","중개거래","서울 서초구"
"2026","11650","서초구","10900","내곡동","1","대지","0411","0000","서초더샵포레","20260529","198000","114.71","0.000000","12","","","2014","아파트","중개거래","서울 서초구"
